EventID	JourneyID	AutoID	engine_speed	vehicle_speed	road_speed_limit	transmission_gear_position	beam_status	latitude	longitude	timastamp
6808	5EA00A53-B5C8-4575-BECA-4C1B8F3C28CF	11	4528	77	60	5	1	168.657163	101.318662	2018-05-12 22:25:01.331
6809	5EA00A53-B5C8-4575-BECA-4C1B8F3C28CF	11	4469	76	60	5	1	168.657123	101.318714	2018-05-12 22:25:11.331
6810	5EA00A53-B5C8-4575-BECA-4C1B8F3C28CF	11	4410	75	60	5	1	168.657110	101.318653	2018-05-12 22:25:21.331
6811	5EA00A53-B5C8-4575-BECA-4C1B8F3C28CF	11	4469	76	60	5	1	168.657033	101.318559	2018-05-12 22:25:31.331
6812	5EA00A53-B5C8-4575-BECA-4C1B8F3C28CF	11	4469	76	60	5	1	168.657105	101.318551	2018-05-12 22:25:41.331
6813	5EA00A53-B5C8-4575-BECA-4C1B8F3C28CF	11	4528	77	60	5	1	168.657079	101.318639	2018-05-12 22:25:51.331
6814	5EA00A53-B5C8-4575-BECA-4C1B8F3C28CF	11	4528	77	60	5	1	168.657074	101.318622	2018-05-12 22:26:01.331
6815	5EA00A53-B5C8-4575-BECA-4C1B8F3C28CF	11	4586	78	60	5	1	168.657041	101.318702	2018-05-12 22:26:11.331
6816	5EA00A53-B5C8-4575-BECA-4C1B8F3C28CF	11	4469	76	60	5	1	168.657080	101.318722	2018-05-12 22:26:21.331
6817	5EA00A53-B5C8-4575-BECA-4C1B8F3C28CF	11	4410	75	60	5	1	168.657079	101.318781	2018-05-12 22:26:31.331
6818	5EA00A53-B5C8-4575-BECA-4C1B8F3C28CF	11	4528	77	60	5	1	168.657005	101.318812	2018-05-12 22:26:41.331
6819	5EA00A53-B5C8-4575-BECA-4C1B8F3C28CF	11	4469	76	60	5	1	168.656962	101.318878	2018-05-12 22:26:51.331
6820	5EA00A53-B5C8-4575-BECA-4C1B8F3C28CF	11	4528	77	60	5	1	168.656975	101.318832	2018-05-12 22:27:01.331
6821	5EA00A53-B5C8-4575-BECA-4C1B8F3C28CF	11	5096	78	60	4	1	168.656918	101.318914	2018-05-12 22:27:11.331
6822	5EA00A53-B5C8-4575-BECA-4C1B8F3C28CF	11	4586	78	60	5	1	168.656988	101.318872	2018-05-12 22:27:21.331
6823	5EA00A53-B5C8-4575-BECA-4C1B8F3C28CF	11	4586	78	60	5	1	168.657034	101.318903	2018-05-12 22:27:31.331
6824	5EA00A53-B5C8-4575-BECA-4C1B8F3C28CF	11	4586	78	60	5	1	168.657077	101.318996	2018-05-12 22:27:41.331
6825	5EA00A53-B5C8-4575-BECA-4C1B8F3C28CF	11	4586	78	60	5	1	168.657152	101.319080	2018-05-12 22:27:51.331
6826	5EA00A53-B5C8-4575-BECA-4C1B8F3C28CF	11	4586	78	60	5	1	168.657124	101.319054	2018-05-12 22:28:01.331
6827	5EA00A53-B5C8-4575-BECA-4C1B8F3C28CF	11	4586	78	60	5	1	168.657065	101.319050	2018-05-12 22:28:11.331
6828	5EA00A53-B5C8-4575-BECA-4C1B8F3C28CF	11	4586	78	60	5	1	168.657081	101.319136	2018-05-12 22:28:21.331
6829	5EA00A53-B5C8-4575-BECA-4C1B8F3C28CF	11	4528	77	60	5	1	168.657171	101.319177	2018-05-12 22:28:31.331
6830	5EA00A53-B5C8-4575-BECA-4C1B8F3C28CF	11	5031	77	60	4	1	168.657231	101.319218	2018-05-12 22:28:41.331
6831	5EA00A53-B5C8-4575-BECA-4C1B8F3C28CF	11	6951	76	60	3	1	168.657299	101.319200	2018-05-12 22:28:51.331
6832	5EA00A53-B5C8-4575-BECA-4C1B8F3C28CF	11	4900	75	60	4	1	168.657328	101.319100	2018-05-12 22:29:01.331
6833	5EA00A53-B5C8-4575-BECA-4C1B8F3C28CF	11	4410	75	60	5	1	168.657242	101.319170	2018-05-12 22:29:11.331
6834	5EA00A53-B5C8-4575-BECA-4C1B8F3C28CF	11	4528	77	60	5	1	168.657328	101.319217	2018-05-12 22:29:21.331
6835	5EA00A53-B5C8-4575-BECA-4C1B8F3C28CF	11	4528	77	60	5	1	168.657238	101.319248	2018-05-12 22:29:31.331
6836	5EA00A53-B5C8-4575-BECA-4C1B8F3C28CF	11	4528	77	60	5	1	168.657245	101.319335	2018-05-12 22:29:41.331
6837	5EA00A53-B5C8-4575-BECA-4C1B8F3C28CF	11	4469	76	60	5	1	168.657309	101.319269	2018-05-12 22:29:51.331
6838	5EA00A53-B5C8-4575-BECA-4C1B8F3C28CF	11	4528	77	60	5	1	168.657342	101.319226	2018-05-12 22:30:01.331
6839	5EA00A53-B5C8-4575-BECA-4C1B8F3C28CF	11	4586	78	60	5	1	168.657323	101.319268	2018-05-12 22:30:11.331
6840	5EA00A53-B5C8-4575-BECA-4C1B8F3C28CF	11	4586	78	60	5	1	168.657275	101.319354	2018-05-12 22:30:21.331
6841	5EA00A53-B5C8-4575-BECA-4C1B8F3C28CF	11	4586	78	60	5	1	168.657271	101.319382	2018-05-12 22:30:31.331
6842	5EA00A53-B5C8-4575-BECA-4C1B8F3C28CF	11	5031	77	60	4	1	168.657265	101.319309	2018-05-12 22:30:41.331
6843	5EA00A53-B5C8-4575-BECA-4C1B8F3C28CF	11	4528	77	60	5	1	168.657167	101.319382	2018-05-12 22:30:51.331
6844	5EA00A53-B5C8-4575-BECA-4C1B8F3C28CF	11	5096	78	60	4	1	168.657235	101.319314	2018-05-12 22:31:01.331
6845	5EA00A53-B5C8-4575-BECA-4C1B8F3C28CF	11	4586	78	60	5	1	168.657146	101.319347	2018-05-12 22:31:11.331
6846	5EA00A53-B5C8-4575-BECA-4C1B8F3C28CF	11	4469	76	60	5	1	168.657158	101.319326	2018-05-12 22:31:21.331
6847	5EA00A53-B5C8-4575-BECA-4C1B8F3C28CF	11	6011	92	90	4	1	168.657233	101.319311	2018-05-12 22:31:31.331
6848	5EA00A53-B5C8-4575-BECA-4C1B8F3C28CF	11	5351	91	90	5	1	168.657247	101.319322	2018-05-12 22:31:41.331
6849	5EA00A53-B5C8-4575-BECA-4C1B8F3C28CF	11	5351	91	90	5	1	168.657280	101.319419	2018-05-12 22:31:51.331
6850	5EA00A53-B5C8-4575-BECA-4C1B8F3C28CF	11	5527	94	90	5	1	168.657240	101.319481	2018-05-12 22:32:01.331
6851	5EA00A53-B5C8-4575-BECA-4C1B8F3C28CF	11	5468	93	90	5	1	168.657152	101.319478	2018-05-12 22:32:11.331
6852	5EA00A53-B5C8-4575-BECA-4C1B8F3C28CF	11	5527	94	90	5	1	168.657196	101.319441	2018-05-12 22:32:21.331
6853	5EA00A53-B5C8-4575-BECA-4C1B8F3C28CF	11	5586	95	90	5	1	168.657099	101.319383	2018-05-12 22:32:31.331
6854	5EA00A53-B5C8-4575-BECA-4C1B8F3C28CF	11	5704	97	90	5	1	168.657122	101.319367	2018-05-12 22:32:41.331
6855	5EA00A53-B5C8-4575-BECA-4C1B8F3C28CF	11	5821	99	90	5	1	168.657042	101.319320	2018-05-12 22:32:51.331
6856	5EA00A53-B5C8-4575-BECA-4C1B8F3C28CF	11	5821	99	90	5	1	168.657082	101.319387	2018-05-12 22:33:01.331
6857	5EA00A53-B5C8-4575-BECA-4C1B8F3C28CF	11	5939	101	90	5	1	168.657152	101.319294	2018-05-12 22:33:11.331
6858	5EA00A53-B5C8-4575-BECA-4C1B8F3C28CF	11	5939	101	90	5	1	168.657167	101.319294	2018-05-12 22:33:21.331
6859	5EA00A53-B5C8-4575-BECA-4C1B8F3C28CF	11	5821	99	90	5	1	168.657100	101.319375	2018-05-12 22:33:31.331
6860	5EA00A53-B5C8-4575-BECA-4C1B8F3C28CF	11	5939	101	90	5	1	168.657137	101.319475	2018-05-12 22:33:41.331
6861	5EA00A53-B5C8-4575-BECA-4C1B8F3C28CF	11	6115	104	90	5	1	168.657231	101.319460	2018-05-12 22:33:51.331
6862	5EA00A53-B5C8-4575-BECA-4C1B8F3C28CF	11	5998	102	90	5	1	168.657184	101.319398	2018-05-12 22:34:01.331
6863	5EA00A53-B5C8-4575-BECA-4C1B8F3C28CF	11	5998	102	90	5	1	168.657248	101.319341	2018-05-12 22:34:11.331
6864	5EA00A53-B5C8-4575-BECA-4C1B8F3C28CF	11	6533	100	90	4	1	168.657206	101.319411	2018-05-12 22:34:21.331
6865	5EA00A53-B5C8-4575-BECA-4C1B8F3C28CF	11	9055	99	90	3	1	168.657215	101.319443	2018-05-12 22:34:31.331
6866	5EA00A53-B5C8-4575-BECA-4C1B8F3C28CF	11	6533	100	90	4	1	168.657143	101.319411	2018-05-12 22:34:41.331
6867	5EA00A53-B5C8-4575-BECA-4C1B8F3C28CF	11	6468	99	90	4	1	168.657134	101.319489	2018-05-12 22:34:51.331
6868	5EA00A53-B5C8-4575-BECA-4C1B8F3C28CF	11	5821	99	90	5	1	168.657153	101.319455	2018-05-12 22:35:01.331
6869	5EA00A53-B5C8-4575-BECA-4C1B8F3C28CF	11	5704	97	90	5	1	168.657115	101.319463	2018-05-12 22:35:11.331
6870	D8920D50-92A3-4890-A58C-23257DEACB86	11	4822	82	80	5	1	46.863257	154.277831	2018-05-12 22:09:21.333
6871	D8920D50-92A3-4890-A58C-23257DEACB86	11	4939	84	80	5	1	46.863297	154.277777	2018-05-12 22:09:31.333
6872	D8920D50-92A3-4890-A58C-23257DEACB86	11	5057	86	80	5	1	46.863365	154.277684	2018-05-12 22:09:41.333
6873	D8920D50-92A3-4890-A58C-23257DEACB86	11	5057	86	80	5	1	46.863317	154.277694	2018-05-12 22:09:51.333
6874	D8920D50-92A3-4890-A58C-23257DEACB86	11	5057	86	80	5	1	46.863325	154.277659	2018-05-12 22:10:01.333
6875	D8920D50-92A3-4890-A58C-23257DEACB86	11	5233	89	80	5	1	46.863242	154.277628	2018-05-12 22:10:11.333
6876	D8920D50-92A3-4890-A58C-23257DEACB86	11	5233	89	80	5	1	46.863290	154.277612	2018-05-12 22:10:21.333
6877	D8920D50-92A3-4890-A58C-23257DEACB86	11	5233	89	80	5	1	46.863248	154.277622	2018-05-12 22:10:31.333
6878	D8920D50-92A3-4890-A58C-23257DEACB86	11	5351	91	80	5	1	46.863211	154.277709	2018-05-12 22:10:41.333
6879	D8920D50-92A3-4890-A58C-23257DEACB86	11	5468	93	80	5	1	46.863198	154.277753	2018-05-12 22:10:51.333
6880	D8920D50-92A3-4890-A58C-23257DEACB86	11	5586	95	80	5	1	46.863232	154.277756	2018-05-12 22:11:01.333
6881	D8920D50-92A3-4890-A58C-23257DEACB86	11	5704	97	80	5	1	46.863167	154.277768	2018-05-12 22:11:11.333
6882	D8920D50-92A3-4890-A58C-23257DEACB86	11	5821	99	80	5	1	46.863138	154.277853	2018-05-12 22:11:21.333
6883	D8920D50-92A3-4890-A58C-23257DEACB86	11	5762	98	80	5	1	46.863043	154.277875	2018-05-12 22:11:31.333
6884	D8920D50-92A3-4890-A58C-23257DEACB86	11	5762	98	80	5	1	46.863139	154.277852	2018-05-12 22:11:41.333
6885	D8920D50-92A3-4890-A58C-23257DEACB86	11	5939	101	80	5	1	46.863070	154.277814	2018-05-12 22:11:51.333
6886	D8920D50-92A3-4890-A58C-23257DEACB86	11	6056	103	80	5	1	46.863059	154.277797	2018-05-12 22:12:01.333
6887	D8920D50-92A3-4890-A58C-23257DEACB86	11	6664	102	80	4	1	46.863028	154.277726	2018-05-12 22:12:11.333
6888	D8920D50-92A3-4890-A58C-23257DEACB86	11	6115	104	80	5	1	46.863036	154.277707	2018-05-12 22:12:21.333
6889	D8920D50-92A3-4890-A58C-23257DEACB86	11	6795	104	80	4	1	46.863016	154.277687	2018-05-12 22:12:31.333
6890	D8920D50-92A3-4890-A58C-23257DEACB86	11	6115	104	80	5	1	46.863013	154.277750	2018-05-12 22:12:41.333
6891	D8920D50-92A3-4890-A58C-23257DEACB86	11	5998	102	80	5	1	46.862996	154.277712	2018-05-12 22:12:51.333
6892	D8920D50-92A3-4890-A58C-23257DEACB86	11	5998	102	80	5	1	46.863033	154.277674	2018-05-12 22:13:01.333
6893	D8920D50-92A3-4890-A58C-23257DEACB86	11	5998	102	80	5	1	46.863040	154.277645	2018-05-12 22:13:11.333
6894	D8920D50-92A3-4890-A58C-23257DEACB86	11	5998	102	80	5	1	46.862988	154.277711	2018-05-12 22:13:21.333
6895	D8920D50-92A3-4890-A58C-23257DEACB86	11	5939	101	80	5	1	46.863027	154.277809	2018-05-12 22:13:31.333
6896	D8920D50-92A3-4890-A58C-23257DEACB86	11	6664	102	80	4	1	46.862933	154.277833	2018-05-12 22:13:41.333
6897	D8920D50-92A3-4890-A58C-23257DEACB86	11	6599	101	80	4	1	46.862957	154.277775	2018-05-12 22:13:51.333
6898	D8920D50-92A3-4890-A58C-23257DEACB86	11	9238	101	80	3	1	46.862964	154.277835	2018-05-12 22:14:01.333
6899	D8920D50-92A3-4890-A58C-23257DEACB86	11	9055	99	80	3	1	46.863059	154.277891	2018-05-12 22:14:11.333
6900	D8920D50-92A3-4890-A58C-23257DEACB86	11	5821	99	80	5	1	46.863066	154.277894	2018-05-12 22:14:21.333
6901	D8920D50-92A3-4890-A58C-23257DEACB86	11	5704	97	80	5	1	46.863156	154.277894	2018-05-12 22:14:31.333
6902	D8920D50-92A3-4890-A58C-23257DEACB86	11	5586	95	80	5	1	46.863177	154.277835	2018-05-12 22:14:41.333
6903	D8920D50-92A3-4890-A58C-23257DEACB86	11	5527	94	80	5	1	46.863157	154.277934	2018-05-12 22:14:51.333
6904	D8920D50-92A3-4890-A58C-23257DEACB86	11	5410	92	80	5	1	46.863138	154.277935	2018-05-12 22:15:01.333
6905	D8920D50-92A3-4890-A58C-23257DEACB86	11	5410	92	80	5	1	46.863215	154.277966	2018-05-12 22:15:11.333
6906	D8920D50-92A3-4890-A58C-23257DEACB86	11	5880	90	80	4	1	46.863218	154.277880	2018-05-12 22:15:21.333
6907	D8920D50-92A3-4890-A58C-23257DEACB86	11	5945	91	80	4	1	46.863197	154.277933	2018-05-12 22:15:31.333
6908	D8920D50-92A3-4890-A58C-23257DEACB86	11	5527	94	80	5	1	46.863169	154.277944	2018-05-12 22:15:41.333
6909	D8920D50-92A3-4890-A58C-23257DEACB86	11	5468	93	80	5	1	46.863205	154.277963	2018-05-12 22:15:51.333
6910	D8920D50-92A3-4890-A58C-23257DEACB86	11	5586	95	80	5	1	46.863119	154.278024	2018-05-12 22:16:01.333
6911	D8920D50-92A3-4890-A58C-23257DEACB86	11	5762	98	80	5	1	46.863151	154.278009	2018-05-12 22:16:11.333
6912	D8920D50-92A3-4890-A58C-23257DEACB86	11	4763	81	80	5	1	46.863077	154.277970	2018-05-12 22:16:21.333
6913	D8920D50-92A3-4890-A58C-23257DEACB86	11	4880	83	80	5	1	46.862979	154.277995	2018-05-12 22:16:31.333
6914	D8920D50-92A3-4890-A58C-23257DEACB86	11	4822	82	80	5	1	46.863028	154.277928	2018-05-12 22:16:41.333
6915	D8920D50-92A3-4890-A58C-23257DEACB86	11	4998	85	80	5	1	46.863100	154.278010	2018-05-12 22:16:51.333
6916	D8920D50-92A3-4890-A58C-23257DEACB86	11	5116	87	80	5	1	46.863121	154.277938	2018-05-12 22:17:01.333
6917	D8920D50-92A3-4890-A58C-23257DEACB86	11	5174	88	80	5	1	46.863072	154.277955	2018-05-12 22:17:11.333
6918	D8920D50-92A3-4890-A58C-23257DEACB86	11	5116	87	80	5	1	46.863071	154.277880	2018-05-12 22:17:21.333
6919	D8920D50-92A3-4890-A58C-23257DEACB86	11	5116	87	80	5	1	46.862973	154.277855	2018-05-12 22:17:31.333
6920	D8920D50-92A3-4890-A58C-23257DEACB86	11	5116	87	80	5	1	46.863027	154.277767	2018-05-12 22:17:41.333
6921	D8920D50-92A3-4890-A58C-23257DEACB86	11	5116	87	80	5	1	46.863010	154.277770	2018-05-12 22:17:51.333
6922	D8920D50-92A3-4890-A58C-23257DEACB86	11	5116	87	80	5	1	46.862961	154.277827	2018-05-12 22:18:01.333
6923	D8920D50-92A3-4890-A58C-23257DEACB86	11	5749	88	80	4	1	46.862990	154.277778	2018-05-12 22:18:11.333
6924	D8920D50-92A3-4890-A58C-23257DEACB86	11	5684	87	80	4	1	46.863064	154.277721	2018-05-12 22:18:21.333
6925	D8920D50-92A3-4890-A58C-23257DEACB86	11	5292	90	80	5	1	46.863107	154.277749	2018-05-12 22:18:31.333
6926	D8920D50-92A3-4890-A58C-23257DEACB86	11	5410	92	80	5	1	46.863152	154.277843	2018-05-12 22:18:41.333
6927	D8920D50-92A3-4890-A58C-23257DEACB86	11	5351	91	80	5	1	46.863061	154.277916	2018-05-12 22:18:51.333
6928	D8920D50-92A3-4890-A58C-23257DEACB86	11	5468	93	80	5	1	46.863116	154.277905	2018-05-12 22:19:01.333
6929	D8920D50-92A3-4890-A58C-23257DEACB86	11	5645	96	80	5	1	46.863097	154.278001	2018-05-12 22:19:11.333
6930	D8920D50-92A3-4890-A58C-23257DEACB86	11	5704	97	80	5	1	46.863102	154.278069	2018-05-12 22:19:21.333
6931	D8920D50-92A3-4890-A58C-23257DEACB86	11	5645	96	80	5	1	46.863009	154.278007	2018-05-12 22:19:31.333
6932	D8920D50-92A3-4890-A58C-23257DEACB86	11	5527	94	80	5	1	46.862945	154.277929	2018-05-12 22:19:41.333
6933	D8920D50-92A3-4890-A58C-23257DEACB86	11	5527	94	80	5	1	46.862861	154.277986	2018-05-12 22:19:51.333
6934	D8920D50-92A3-4890-A58C-23257DEACB86	11	5527	94	80	5	1	46.862823	154.277984	2018-05-12 22:20:01.333
6935	D8920D50-92A3-4890-A58C-23257DEACB86	11	5645	96	80	5	1	46.862752	154.277892	2018-05-12 22:20:11.333
6936	D8920D50-92A3-4890-A58C-23257DEACB86	11	5704	97	80	5	1	46.862735	154.277924	2018-05-12 22:20:21.333
6937	D8920D50-92A3-4890-A58C-23257DEACB86	11	4292	73	70	5	1	46.862654	154.277863	2018-05-12 22:20:31.333
6938	D8920D50-92A3-4890-A58C-23257DEACB86	11	4704	72	70	4	1	46.862650	154.277770	2018-05-12 22:20:41.333
6939	D8920D50-92A3-4890-A58C-23257DEACB86	11	4351	74	70	5	1	46.862550	154.277670	2018-05-12 22:20:51.333
6940	D8920D50-92A3-4890-A58C-23257DEACB86	11	4704	72	70	4	1	46.862495	154.277619	2018-05-12 22:21:01.333
6941	D8920D50-92A3-4890-A58C-23257DEACB86	11	4410	75	70	5	1	46.862451	154.277574	2018-05-12 22:21:11.333
6942	D8920D50-92A3-4890-A58C-23257DEACB86	11	4900	75	70	4	1	46.862461	154.277548	2018-05-12 22:21:21.333
6943	D8920D50-92A3-4890-A58C-23257DEACB86	11	4835	74	70	4	1	46.862537	154.277507	2018-05-12 22:21:31.333
6944	D8920D50-92A3-4890-A58C-23257DEACB86	11	4900	75	70	4	1	46.862489	154.277561	2018-05-12 22:21:41.333
6945	D8920D50-92A3-4890-A58C-23257DEACB86	11	4965	76	70	4	1	46.862419	154.277607	2018-05-12 22:21:51.333
6946	D8920D50-92A3-4890-A58C-23257DEACB86	11	4528	77	70	5	1	46.862456	154.277680	2018-05-12 22:22:01.333
6947	D8920D50-92A3-4890-A58C-23257DEACB86	11	4586	78	70	5	1	46.862446	154.277581	2018-05-12 22:22:11.333
6948	D8920D50-92A3-4890-A58C-23257DEACB86	11	4704	80	70	5	1	46.862495	154.277677	2018-05-12 22:22:21.333
6949	D8920D50-92A3-4890-A58C-23257DEACB86	11	4645	79	70	5	1	46.862538	154.277754	2018-05-12 22:22:31.333
6950	D8920D50-92A3-4890-A58C-23257DEACB86	11	4528	77	70	5	1	46.862638	154.277818	2018-05-12 22:22:41.333
6951	D8920D50-92A3-4890-A58C-23257DEACB86	11	4528	77	70	5	1	46.862615	154.277914	2018-05-12 22:22:51.333
6952	D8920D50-92A3-4890-A58C-23257DEACB86	11	4528	77	70	5	1	46.862524	154.277880	2018-05-12 22:23:01.333
6953	D8920D50-92A3-4890-A58C-23257DEACB86	11	4469	76	70	5	1	46.862519	154.277831	2018-05-12 22:23:11.333
6954	D8920D50-92A3-4890-A58C-23257DEACB86	11	5031	77	70	4	1	46.862578	154.277746	2018-05-12 22:23:21.333
6955	D8920D50-92A3-4890-A58C-23257DEACB86	11	7043	77	70	3	1	46.862675	154.277669	2018-05-12 22:23:31.333
6956	D8920D50-92A3-4890-A58C-23257DEACB86	11	3646	31	30	2	1	46.862647	154.277658	2018-05-12 22:23:41.333
6957	D8920D50-92A3-4890-A58C-23257DEACB86	11	3410	29	30	2	1	46.862662	154.277673	2018-05-12 22:23:51.333
6958	D8920D50-92A3-4890-A58C-23257DEACB86	11	6158	29	30	1	1	46.862672	154.277718	2018-05-12 22:24:01.333
6959	D8920D50-92A3-4890-A58C-23257DEACB86	11	6158	29	30	1	1	46.862739	154.277629	2018-05-12 22:24:11.333
6960	D8920D50-92A3-4890-A58C-23257DEACB86	11	2744	30	30	3	1	46.862825	154.277545	2018-05-12 22:24:21.333
6961	D8920D50-92A3-4890-A58C-23257DEACB86	11	2653	29	30	3	1	46.862737	154.277587	2018-05-12 22:24:31.333
6962	D8920D50-92A3-4890-A58C-23257DEACB86	11	3293	28	30	2	1	46.862804	154.277568	2018-05-12 22:24:41.333
6963	D8920D50-92A3-4890-A58C-23257DEACB86	11	3293	28	30	2	1	46.862793	154.277516	2018-05-12 22:24:51.333
6964	D8920D50-92A3-4890-A58C-23257DEACB86	11	6370	30	30	1	1	46.862758	154.277525	2018-05-12 22:25:01.333
6965	D8920D50-92A3-4890-A58C-23257DEACB86	11	3646	31	30	2	1	46.862729	154.277605	2018-05-12 22:25:11.333
6966	D8920D50-92A3-4890-A58C-23257DEACB86	11	3110	34	30	3	1	46.862646	154.277660	2018-05-12 22:25:21.333
6967	D8920D50-92A3-4890-A58C-23257DEACB86	11	3018	33	30	3	1	46.862658	154.277724	2018-05-12 22:25:31.333
6968	D8920D50-92A3-4890-A58C-23257DEACB86	11	3018	33	30	3	1	46.862579	154.277793	2018-05-12 22:25:41.333
6969	D8920D50-92A3-4890-A58C-23257DEACB86	11	3293	36	30	3	1	46.862573	154.277892	2018-05-12 22:25:51.333
6970	D8920D50-92A3-4890-A58C-23257DEACB86	11	3293	36	30	3	1	46.862630	154.277806	2018-05-12 22:26:01.333
6971	D8920D50-92A3-4890-A58C-23257DEACB86	11	3476	38	30	3	1	46.862705	154.277817	2018-05-12 22:26:11.333
6972	D8920D50-92A3-4890-A58C-23257DEACB86	11	3476	38	30	3	1	46.862626	154.277844	2018-05-12 22:26:21.333
6973	D8920D50-92A3-4890-A58C-23257DEACB86	11	3384	37	30	3	1	46.862550	154.277879	2018-05-12 22:26:31.333
6974	D8920D50-92A3-4890-A58C-23257DEACB86	11	4586	39	30	2	1	46.862480	154.277923	2018-05-12 22:26:41.333
6975	D8920D50-92A3-4890-A58C-23257DEACB86	11	4586	39	30	2	1	46.862396	154.277978	2018-05-12 22:26:51.333
6976	D8920D50-92A3-4890-A58C-23257DEACB86	11	8281	39	30	1	1	46.862426	154.278021	2018-05-12 22:27:01.333
6977	D8920D50-92A3-4890-A58C-23257DEACB86	11	8281	39	30	1	1	46.862348	154.278050	2018-05-12 22:27:11.333
6978	D8920D50-92A3-4890-A58C-23257DEACB86	11	8281	39	30	1	1	46.862301	154.278079	2018-05-12 22:27:21.333
6979	D8920D50-92A3-4890-A58C-23257DEACB86	11	8281	39	30	1	1	46.862395	154.278108	2018-05-12 22:27:31.333
6980	D8920D50-92A3-4890-A58C-23257DEACB86	11	8281	39	30	1	1	46.862381	154.278130	2018-05-12 22:27:41.333
6981	D8920D50-92A3-4890-A58C-23257DEACB86	11	8281	39	30	1	1	46.862379	154.278125	2018-05-12 22:27:51.333
6982	D8920D50-92A3-4890-A58C-23257DEACB86	11	8281	39	30	1	1	46.862403	154.278132	2018-05-12 22:28:01.333
6983	D8920D50-92A3-4890-A58C-23257DEACB86	11	7856	37	30	1	1	46.862377	154.278123	2018-05-12 22:28:11.333
6984	D8920D50-92A3-4890-A58C-23257DEACB86	11	7856	37	30	1	1	46.862298	154.278132	2018-05-12 22:28:21.333
6985	D8920D50-92A3-4890-A58C-23257DEACB86	11	7856	37	30	1	1	46.862341	154.278157	2018-05-12 22:28:31.333
6986	D8920D50-92A3-4890-A58C-23257DEACB86	11	3567	39	30	3	1	46.862331	154.278130	2018-05-12 22:28:41.333
6987	D8920D50-92A3-4890-A58C-23257DEACB86	11	3567	39	30	3	1	46.862332	154.278206	2018-05-12 22:28:51.333
6988	D8920D50-92A3-4890-A58C-23257DEACB86	11	3567	39	30	3	1	46.862411	154.278214	2018-05-12 22:29:01.333
6989	D8920D50-92A3-4890-A58C-23257DEACB86	11	4586	39	30	2	1	46.862478	154.278176	2018-05-12 22:29:11.333
6990	D8920D50-92A3-4890-A58C-23257DEACB86	11	3476	38	30	3	1	46.862494	154.278105	2018-05-12 22:29:21.333
6991	D8920D50-92A3-4890-A58C-23257DEACB86	11	3476	38	30	3	1	46.862487	154.278086	2018-05-12 22:29:31.333
6992	D8920D50-92A3-4890-A58C-23257DEACB86	11	3567	39	30	3	1	46.862475	154.278079	2018-05-12 22:29:41.333
6993	D8920D50-92A3-4890-A58C-23257DEACB86	11	4586	39	30	2	1	46.862416	154.278028	2018-05-12 22:29:51.333
6994	D8920D50-92A3-4890-A58C-23257DEACB86	11	3476	38	30	3	1	46.862369	154.278033	2018-05-12 22:30:01.333
6995	D8920D50-92A3-4890-A58C-23257DEACB86	11	4469	38	30	2	1	46.862367	154.277969	2018-05-12 22:30:11.333
6996	D8920D50-92A3-4890-A58C-23257DEACB86	11	3476	38	30	3	1	46.862393	154.277943	2018-05-12 22:30:21.333
6997	D8920D50-92A3-4890-A58C-23257DEACB86	11	2483	38	30	4	1	46.862411	154.278016	2018-05-12 22:30:31.333
6998	D8920D50-92A3-4890-A58C-23257DEACB86	11	2234	38	30	5	1	46.862492	154.277987	2018-05-12 22:30:41.333
6999	D8920D50-92A3-4890-A58C-23257DEACB86	11	2483	38	30	4	1	46.862554	154.277902	2018-05-12 22:30:51.333
7000	D8920D50-92A3-4890-A58C-23257DEACB86	11	3476	38	30	3	1	46.862544	154.277876	2018-05-12 22:31:01.333
7001	D8920D50-92A3-4890-A58C-23257DEACB86	11	2483	38	30	4	1	46.862492	154.277895	2018-05-12 22:31:11.333
7002	D8920D50-92A3-4890-A58C-23257DEACB86	11	2548	39	30	4	1	46.862403	154.277839	2018-05-12 22:31:21.333
7003	D8920D50-92A3-4890-A58C-23257DEACB86	11	2548	39	30	4	1	46.862469	154.277745	2018-05-12 22:31:31.333
7004	D8920D50-92A3-4890-A58C-23257DEACB86	11	2293	39	30	5	1	46.862491	154.277669	2018-05-12 22:31:41.333
7005	D8920D50-92A3-4890-A58C-23257DEACB86	11	2293	39	30	5	1	46.862473	154.277684	2018-05-12 22:31:51.333
7006	5B6457E9-03CD-40AE-85B0-721119A560CC	11	3567	39	40	3	0	0.090458	44.420048	2018-05-12 22:09:21.335
7007	5B6457E9-03CD-40AE-85B0-721119A560CC	11	3750	41	40	3	0	0.090426	44.420136	2018-05-12 22:09:31.335
7008	5B6457E9-03CD-40AE-85B0-721119A560CC	11	3659	40	40	3	0	0.090393	44.420214	2018-05-12 22:09:41.335
7009	5B6457E9-03CD-40AE-85B0-721119A560CC	11	3750	41	40	3	0	0.090392	44.420286	2018-05-12 22:09:51.335
7010	5B6457E9-03CD-40AE-85B0-721119A560CC	11	3750	41	40	3	0	0.090345	44.420383	2018-05-12 22:10:01.335
7011	5B6457E9-03CD-40AE-85B0-721119A560CC	11	3842	42	40	3	0	0.090253	44.420376	2018-05-12 22:10:11.335
7012	5B6457E9-03CD-40AE-85B0-721119A560CC	11	4025	44	40	3	0	0.090345	44.420473	2018-05-12 22:10:21.335
